ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAPID	INFERRED_CLASS
617	6_six	Six	TAMIL	TAMIL	ār̤n	ār̤n	ʌː ɻ n̪	tami1289		10.520219	78.825989		7 5 4	XLN	ERN	15	15.E.V 15.R.c 15.N.c	1.5 1.1 0.8	ʌːɻn̪	0	494	Six:494
618	6_six	Six	TAMIL	TAMIL	ar̤u	ar̤u	ʌ ɻ u	tami1289		10.520219	78.825989		7 5 7	XBZ	ERY	15	15.E.V 15.R.C 15.Y.V	1.5 1.75 0.8	ʌɻu	0	494	Six:494
619	6_six	Six	KORAVA	KORAVA	āra	āra	ʌː r ʌ	yeru1240		17.3702	81.9748		7 5 7	XBZ	ERE	9	9.E.V 9.R.C 9.E.V	1.5 1.75 0.8	ʌːrʌ	0	494	Six:494
620	6_six	Six	KAIKADI	KAIKADI	āra	āra	ʌː r ʌ	kaik1244		18.3859	76.0003		7 5 7	XBZ	ERE	5	5.E.V 5.R.C 5.E.V	1.5 1.75 0.8	ʌːrʌ	0	494	Six:494
621	6_six	Six	IRULA	IRULA	aru	aru	ʌ r u	irul1243		12.70645	79.95209		7 5 7	XBZ	ERY	4	4.E.V 4.R.C 4.Y.V	1.5 1.75 0.8	ʌru	0	494	Six:494
622	6_six	Six	MALAYALAM	MALAYALAM	ār̤u	ār̤u	ʌː ɻ u	mala1464		9.59208	76.7651		7 5 7	XBZ	ERY	13	13.E.V 13.R.C 13.Y.V	1.5 1.75 0.8	ʌːɻu	0	494	Six:494
623	6_six	Six	KANARESE	KANARESE	āru	āru	ʌː r u	nucl1305		13.5878	76.1198		7 5 7	XBZ	ERY	6	6.E.V 6.R.C 6.Y.V	1.5 1.75 0.8	ʌːru	0	494	Six:494
624	6_six	Six	BADAGA	BADAGA	āru	āru	ʌː r u	bada1257		11.3094	76.5974		7 5 7	XBZ	ERY	1	1.E.V 1.R.C 1.Y.V	1.5 1.75 0.8	ʌːru	0	494	Six:494
625	6_six	Six	KODAGU	KODAGU	ārü	ārü	ʌː r y	koda1255		12.2443	75.9161		7 5 7	XBZ	ERY	7	7.E.V 7.R.C 7.Y.V	1.5 1.75 0.8	ʌːry	0	494	Six:494
626	6_six	Six	TULU	TULU	āji	āji	ʌː dʒ i	tulu1258		12.8114	75.2651		7 1 7	XBZ	ETI	18	18.E.V 18.T.C 18.I.V	1.5 1.75 0.8	ʌːdʒi	0	494	Six:494
627	6_six	Six	TODA	TODA	ār	ār	ʌː r	toda1252		11.4184	77.0168		7 5	XN	ER	17	17.E.V 17.R.c	1.5 0.8	ʌːr	0	494	Six:494
628	6_six	Six	KOTA	KOTA	āre	āre	ʌː r e	kota1263		11.4978	76.9387		7 5 7	XBZ	ERE	10	10.E.V 10.R.C 10.E.V	1.5 1.75 0.8	ʌːre	0	494	Six:494
629	6_six	Six	KURUXORORAO	KURUX_OR_ORAO	ch’au (Aryan)	ch’au	tʃʰ au	kuru1302		24.4644	86.4657		1 7	AX	TA	12	12.T.C 12.A.V	2.0 1.5	tʃʰau	0	497	Six:497
630	6_six	Six	MALTOORMALER	MALTO_OR_MALER	chō (Aryan)	chō	tʃ oː	kuma1274		24.1217	87.2699		1 7	AX	TU	14	14.T.C 14.U.V	2.0 1.5	tʃoː	0	497	Six:497
631	6_six	Six	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	sajgi	sajgi	s ʌ dʒ g i	kuii1252		19.2043	83.5859		3 7 1 1 7	AXMBZ	SETKI	11	11.S.C 11.E.V 11.T.c 11.K.C 11.I.V	2.0 1.5 1.1 1.75 0.8	sʌdʒgi	0	496	Six:496
632	6_six	Six	KOLAMI	KOLAMI	ār	ār	ʌː r	nort2699		20.1022	78.4934		7 5	XN	ER	8	8.E.V 8.R.c	1.5 0.8	ʌːr	0	494	Six:494
633	6_six	Six	GONDI	GONDI	sāruṅg	sāruṅg	s ʌː r u ŋ g	sout2711		20.10446	80.27811		3 7 5 7 4 1	AXBYLN	SERYNK	3	3.S.C 3.E.V 3.R.C 3.Y.V 3.N.c 3.K.c	2.0 1.5 1.75 1.3 1.1 0.8	sʌːruŋg	0	494	Six:494
634	6_six	Six	TELUGU	TELUGU	āru	āru	ʌː r u	telu1262		16.4529	78.7024		7 5 7	XBZ	ERY	16	16.E.V 16.R.C 16.Y.V	1.5 1.75 0.8	ʌːru	0	494	Six:494
635	6_six	Six	BRAHUI	BRAHUI	šaš (Aryan)	šaš	ʃ ʌ ʃ	brah1256		29.04	66.56		3 7 3	AXN	SES	2	2.S.C 2.E.V 2.S.c	2.0 1.5 0.8	ʃʌʃ	0	495	Six:495
53426	41_slave	Slave	TAMIL	TAMIL	aḍimei	aḍimei	ʌ ɖ i m ei	tami1289		10.520219	78.825989		7 1 7 4 7	XBYBZ	ETIME	15	15.E.V 15.T.C 15.I.V 15.M.C 15.E.V	1.5 1.75 1.3 1.75 0.8	ʌɖimei	0	498	Slave:498
53427	41_slave	Slave	KORAVA	KORAVA	gulām (Arabic)	gulām	g u l ʌː m	yeru1240		17.3702	81.9748		1 7 5 7 4	AXBYN	KYLEM	9	9.K.C 9.Y.V 9.L.C 9.E.V 9.M.c	2.0 1.5 1.75 1.3 0.8	gulʌːm	0	499	Slave:499
53428	41_slave	Slave	MALAYALAM	MALAYALAM	cher̤uman	cher̤uman	tʃ e ɻ u m ʌ n̪	mala1464		9.59208	76.7651		1 7 5 7 4 7 4	AXBYBYN	TERYMEN	13	13.T.C 13.E.V 13.R.C 13.Y.V 13.M.C 13.E.V 13.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tʃeɻumʌn̪	0	503	Slave:503
53429	41_slave	Slave	KANARESE	KANARESE	dāsᵃ (Aryan)	dāsᵃ	d̪ ʌː s ă	nucl1305		13.5878	76.1198		1 7 3 7	AXBZ	TESA	6	6.T.C 6.E.V 6.S.C 6.A.V	2.0 1.5 1.75 0.8	d̪ʌːsă	0	500	Slave:500
53430	41_slave	Slave	TULU	TULU	gulāme (Arabic)	gulāme	g u l ʌː m e	tulu1258		12.8114	75.2651		1 7 5 7 4 7	AXBYBZ	KYLEME	18	18.K.C 18.Y.V 18.L.C 18.E.V 18.M.C 18.E.V	2.0 1.5 1.75 1.3 1.75 0.8	gulʌːme	0	499	Slave:499
53431	41_slave	Slave	KURUXORORAO	KURUX_OR_ORAO	savkī	savkī	s ʌ v k iː	kuru1302		24.4644	86.4657		3 7 3 1 7	AXMBZ	SEBKI	12	12.S.C 12.E.V 12.B.c 12.K.C 12.I.V	2.0 1.5 1.1 1.75 0.8	sʌvkiː	0	502	Slave:502
53432	41_slave	Slave	KURUXORORAO	KURUX_OR_ORAO	jō̃ꭓ	jō̃ꭓ	dʒ õː x	kuru1302		24.4644	86.4657		1 7 3	AXN	TUG	12	12.T.C 12.U.V 12.G.c	2.0 1.5 0.8	dʒõːx	0	505	Slave:505
53433	41_slave	Slave	MALTOORMALER	MALTO_OR_MALER	golām (Arabic)	golām	g o l ʌː m	kuma1274		24.1217	87.2699		1 7 5 7 4	AXBYN	KULEM	14	14.K.C 14.U.V 14.L.C 14.E.V 14.M.c	2.0 1.5 1.75 1.3 0.8	golʌːm	0	499	Slave:499
53434	41_slave	Slave	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	āliā	āliā	ʌː l i ʌː	kuii1252		19.2043	83.5859		7 5 7 7	XBYZ	ELIE	11	11.E.V 11.L.C 11.I.V 11.E.V	1.5 1.75 1.3 0.8	ʌːliʌː	0	501	Slave:501
53435	41_slave	Slave	GONDI	GONDI	gulām (Arabic)	gulām	g u l ʌː m	sout2711		20.10446	80.27811		1 7 5 7 4	AXBYN	KYLEM	3	3.K.C 3.Y.V 3.L.C 3.E.V 3.M.c	2.0 1.5 1.75 1.3 0.8	gulʌːm	0	499	Slave:499
53436	41_slave	Slave	TELUGU	TELUGU	naukarᵘ (Aryan)	naukarᵘ	n̪ au k ʌ r ŭ	telu1262		16.4529	78.7024		4 7 1 7 5 7	AXBYBZ	NAKERY	16	16.N.C 16.A.V 16.K.C 16.E.V 16.R.C 16.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	n̪aukʌrŭ	0	504	Slave:504
53437	41_slave	Slave	BRAHUI	BRAHUI	mē	mē	m eː	brah1256		29.04	66.56		4 7	AX	ME	2	2.M.C 2.E.V	2.0 1.5	meː	0	498	Slave:498
10635	77_son	Son	TAMIL	TAMIL	kumāraṉ (Aryan)	kumāraṉ	k u m ʌː r ʌ n	tami1289		10.520219	78.825989		1 7 4 7 5 7 4	AXBYBYN	KYMEREN	15	15.K.C 15.Y.V 15.M.C 15.E.V 15.R.C 15.E.V 15.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	kumʌːrʌn	0	506	Son:506
10636	77_son	Son	KORAVA	KORAVA	mavu	mavu	m ʌ v u	yeru1240		17.3702	81.9748		4 7 3 7	AXBZ	MEBY	9	9.M.C 9.E.V 9.B.C 9.Y.V	2.0 1.5 1.75 0.8	mʌvu	0	506	Son:506
10637	77_son	Son	KAIKADI	KAIKADI	gōva	gōva	g oː v ʌ	kaik1244		18.3859	76.0003		1 7 3 7	AXBZ	KUBE	5	5.K.C 5.U.V 5.B.C 5.E.V	2.0 1.5 1.75 0.8	goːvʌ	0	509	Son:509
10638	77_son	Son	IRULA	IRULA	ampūlle	ampūlle	ʌ m p uː l l e	irul1243		12.70645	79.95209		7 4 1 7 5 5 7	XMBYMBZ	EMPYLLE	4	4.E.V 4.M.c 4.P.C 4.Y.V 4.L.c 4.L.C 4.E.V	1.5 1.1 1.75 1.3 1.1 1.75 0.8	ʌmpuːlle	0	508	Son:508
10639	77_son	Son	MALAYALAM	MALAYALAM	magan	magan	m ʌ g ʌ n̪	mala1464		9.59208	76.7651		4 7 1 7 4	AXBYN	MEKEN	13	13.M.C 13.E.V 13.K.C 13.E.V 13.N.c	2.0 1.5 1.75 1.3 0.8	mʌgʌn̪	0	506	Son:506
10640	77_son	Son	KANARESE	KANARESE	magᵃ	magᵃ	m ʌ g ă	nucl1305		13.5878	76.1198		4 7 1 7	AXBZ	MEKA	6	6.M.C 6.E.V 6.K.C 6.A.V	2.0 1.5 1.75 0.8	mʌgă	0	506	Son:506
10641	77_son	Son	BADAGA	BADAGA	maga	maga	m ʌ g ʌ	bada1257		11.3094	76.5974		4 7 1 7	AXBZ	MEKE	1	1.M.C 1.E.V 1.K.C 1.E.V	2.0 1.5 1.75 0.8	mʌgʌ	0	506	Son:506
10642	77_son	Son	TULU	TULU	mage	mage	m ʌ g e	tulu1258		12.8114	75.2651		4 7 1 7	AXBZ	MEKE	18	18.M.C 18.E.V 18.K.C 18.E.V	2.0 1.5 1.75 0.8	mʌge	0	506	Son:506
10643	77_son	Son	TODA	TODA	maꭓ	maꭓ	m ʌ x	toda1252		11.4184	77.0168		4 7 3	AXN	MEG	17	17.M.C 17.E.V 17.G.c	2.0 1.5 0.8	mʌx	0	506	Son:506
10644	77_son	Son	TODA	TODA	kin maꭓ	kin maꭓ	k i n̪ + m ʌ x	toda1252		11.4184	77.0168		1 7 4 9 4 7 3	AXN_AXN	KIN_MEG	17	17.K.C 17.I.V 17.N.c 17._._ 17.M.C 17.E.V 17.G.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kin̪+mʌx	0	510	Son:510
10645	77_son	Son	KOTA	KOTA	ganḍu mage	ganḍu mage	g ʌ n̪ ɖ u + m ʌ g e	kota1263		11.4978	76.9387		1 7 4 1 7 9 4 7 1 7	AXMBZ_AXBZ	KENTY_MEKE	10	10.K.C 10.E.V 10.N.c 10.T.C 10.Y.V 10._._ 10.M.C 10.E.V 10.K.C 10.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.75 0.8	gʌn̪ɖu+mʌge	0	510	Son:510
10646	77_son	Son	KURUXORORAO	KURUX_OR_ORAO	das	das	d̪ ʌ s	kuru1302		24.4644	86.4657		1 7 3	AXN	TES	12	12.T.C 12.E.V 12.S.c	2.0 1.5 0.8	d̪ʌs	0	512	Son:512
10647	77_son	Son	MALTOORMALER	MALTO_OR_MALER	(eṅga-)deh ((my) son)	deh	d̪ e h	kuma1274		24.1217	87.2699		1 7 3	AXN	TEH	14	14.T.C 14.E.V 14.H.c	2.0 1.5 0.8	d̪eh	0	512	Son:512
10648	77_son	Son	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	mriē ñju	mriē ñju	m r i eː + ɲ dʒ u	kuii1252		19.2043	83.5859		4 5 7 7 9 4 1 7	ACXZ_ACZ	MRIE_NTY	11	11.M.C 11.R.C 11.I.V 11.E.V 11._._ 11.N.C 11.T.C 11.Y.V	2.0 1.5 1.5 0.8 0.0 2.0 1.5 0.8	mrieː+ɲdʒu	0	511	Son:511
10649	77_son	Son	KOLAMI	KOLAMI	bālā	bālā	b ʌː l ʌː	nort2699		20.1022	78.4934		1 7 5 7	AXBZ	PELE	8	8.P.C 8.E.V 8.L.C 8.E.V	2.0 1.5 1.75 0.8	bʌːlʌː	0	508	Son:508
10650	77_son	Son	GONDI	GONDI	marrī	marrī	m ʌ r r iː	sout2711		20.10446	80.27811		4 7 5 5 7	AXMBZ	MERRI	3	3.M.C 3.E.V 3.R.c 3.R.C 3.I.V	2.0 1.5 1.1 1.75 0.8	mʌrriː	0	507	Son:507
10651	77_son	Son	TELUGU	TELUGU	koḍukᵘ	koḍukᵘ	k o ɖ u k ŭ	telu1262		16.4529	78.7024		1 7 1 7 1 7	AXBYBZ	KUTYKY	16	16.K.C 16.U.V 16.T.C 16.Y.V 16.K.C 16.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	koɖukŭ	0	509	Son:509
10652	77_son	Son	BRAHUI	BRAHUI	mār	mār	m ʌː r	brah1256		29.04	66.56		4 7 5	AXN	MER	2	2.M.C 2.E.V 2.R.c	2.0 1.5 0.8	mʌːr	0	507	Son:507
31057	122_stand	Stand	TAMIL	TAMIL	nil	nil	n̪ i l	tami1289		10.520219	78.825989		4 7 5	AXN	NIL	15	15.N.C 15.I.V 15.L.c	2.0 1.5 0.8	n̪il	0	513	Stand:513
31058	122_stand	Stand	KORAVA	KORAVA	yedd nil	yedd nil	j e d̪ d̪ + n̪ i l	yeru1240		17.3702	81.9748		6 7 1 1 9 4 7 5	AXLN_AXN	JETT_NIL	9	9.J.C 9.E.V 9.T.c 9.T.c 9._._ 9.N.C 9.I.V 9.L.c	2.0 1.5 1.1 0.8 0.0 2.0 1.5 0.8	jed̪d̪+n̪il	0	516	Stand:516
31059	122_stand	Stand	KAIKADI	KAIKADI	nil	nil	n̪ i l	kaik1244		18.3859	76.0003		4 7 5	AXN	NIL	5	5.N.C 5.I.V 5.L.c	2.0 1.5 0.8	n̪il	0	513	Stand:513
31060	122_stand	Stand	IRULA	IRULA	yēndu kove (impve.)	yēndu kove	j eː n̪ d̪ u + k o v e	irul1243		12.70645	79.95209		6 7 4 1 7 9 1 7 3 7	AXMBZ_AXBZ	JENTY_KUBE	4	4.J.C 4.E.V 4.N.c 4.T.C 4.Y.V 4._._ 4.K.C 4.U.V 4.B.C 4.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.75 0.8	jeːn̪d̪u+kove	0	514	Stand:514
31061	122_stand	Stand	MALAYALAM	MALAYALAM	nil	nil	n̪ i l	mala1464		9.59208	76.7651		4 7 5	AXN	NIL	13	13.N.C 13.I.V 13.L.c	2.0 1.5 0.8	n̪il	0	513	Stand:513
31062	122_stand	Stand	KANARESE	KANARESE	nil	nil	n̪ i l	nucl1305		13.5878	76.1198		4 7 5	AXN	NIL	6	6.N.C 6.I.V 6.L.c	2.0 1.5 0.8	n̪il	0	513	Stand:513
31063	122_stand	Stand	BADAGA	BADAGA	nil	nil	n̪ i l	bada1257		11.3094	76.5974		4 7 5	AXN	NIL	1	1.N.C 1.I.V 1.L.c	2.0 1.5 0.8	n̪il	0	513	Stand:513
31064	122_stand	Stand	KODAGU	KODAGU	entuna (impve.)	entuna	e n̪ t̪ u n̪ ʌ	koda1255		12.2443	75.9161		7 4 1 7 4 7	XMBYBZ	ENTYNE	7	7.E.V 7.N.c 7.T.C 7.Y.V 7.N.C 7.E.V	1.5 1.1 1.75 1.3 1.75 0.8	en̪t̪un̪ʌ	0	515	Stand:515
31065	122_stand	Stand	TULU	TULU	nill	nill	n̪ i l l	tulu1258		12.8114	75.2651		4 7 5 5	AXLN	NILL	18	18.N.C 18.I.V 18.L.c 18.L.c	2.0 1.5 1.1 0.8	n̪ill	0	513	Stand:513
31066	122_stand	Stand	TODA	TODA	nel	nel	n̪ e l	toda1252		11.4184	77.0168		4 7 5	AXN	NEL	17	17.N.C 17.E.V 17.L.c	2.0 1.5 0.8	n̪el	0	513	Stand:513
31067	122_stand	Stand	KOTA	KOTA	mēke (impve.)	mēke	m eː k e	kota1263		11.4978	76.9387		4 7 1 7	AXBZ	MEKE	10	10.M.C 10.E.V 10.K.C 10.E.V	2.0 1.5 1.75 0.8	meːke	0	517	Stand:517
31068	122_stand	Stand	KURUXORORAO	KURUX_OR_ORAO	ijj	ijj	i dʒ dʒ	kuru1302		24.4644	86.4657		7 1 1	XLN	ITT	12	12.I.V 12.T.c 12.T.c	1.5 1.1 0.8	idʒdʒ	0	518	Stand:518
31069	122_stand	Stand	MALTOORMALER	MALTO_OR_MALER	il	il	i l	kuma1274		24.1217	87.2699		7 5	XN	IL	14	14.I.V 14.L.c	1.5 0.8	il	0	513	Stand:513
31070	122_stand	Stand	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	nil	nil	n̪ i l	kuii1252		19.2043	83.5859		4 7 5	AXN	NIL	11	11.N.C 11.I.V 11.L.c	2.0 1.5 0.8	n̪il	0	513	Stand:513
31071	122_stand	Stand	GONDI	GONDI	nill	nill	n̪ i l l	sout2711		20.10446	80.27811		4 7 5 5	AXLN	NILL	3	3.N.C 3.I.V 3.L.c 3.L.c	2.0 1.5 1.1 0.8	n̪ill	0	513	Stand:513
31072	122_stand	Stand	GONDI	GONDI	nitt	nitt	n̪ i t̪ t̪	sout2711		20.10446	80.27811		4 7 1 1	AXLN	NITT	3	3.N.C 3.I.V 3.T.c 3.T.c	2.0 1.5 1.1 0.8	n̪it̪t̪	0	518	Stand:518
31073	122_stand	Stand	TELUGU	TELUGU	nilts	nilts	n̪ i l ts	telu1262		16.4529	78.7024		4 7 5 2	AXLN	NILC	16	16.N.C 16.I.V 16.L.c 16.C.c	2.0 1.5 1.1 0.8	n̪ilts	0	513	Stand:513
31074	122_stand	Stand	BRAHUI	BRAHUI	sal	sal	s ʌ l	brah1256		29.04	66.56		3 7 5	AXN	SEL	2	2.S.C 2.E.V 2.L.c	2.0 1.5 0.8	sʌl	0	513	Stand:513
59978	48_star	Star	TAMIL	TAMIL	nachch’attiram (Aryan)	nachch’attiram	n̪ ʌ tʃ tʃʰ ʌ t̪ t̪ i r ʌ m	tami1289		10.520219	78.825989		4 7 1 1 7 1 1 7 5 7 4	AXMBYMBYBYN	NETTETTIREM	15	15.N.C 15.E.V 15.T.c 15.T.C 15.E.V 15.T.c 15.T.C 15.I.V 15.R.C 15.E.V 15.M.c	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	n̪ʌtʃtʃʰʌt̪t̪irʌm	0	525	Star:525
59979	48_star	Star	KORAVA	KORAVA	chukyānṅg	chukyānṅg	tʃ u kʲ ʌː n̪ ŋ g	yeru1240		17.3702	81.9748		1 7 1 7 4 4 1	AXBYLLN	TYKENNK	9	9.T.C 9.Y.V 9.K.C 9.E.V 9.N.c 9.N.c 9.K.c	2.0 1.5 1.75 1.3 1.1 1.1 0.8	tʃukʲʌːn̪ŋg	0	521	Star:521
59980	48_star	Star	KAIKADI	KAIKADI	chukkyā	chukkyā	tʃ u k kʲ ʌː	kaik1244		18.3859	76.0003		1 7 1 1 7	AXMBZ	TYKKE	5	5.T.C 5.Y.V 5.K.c 5.K.C 5.E.V	2.0 1.5 1.1 1.75 0.8	tʃukkʲʌː	0	521	Star:521
59981	48_star	Star	IRULA	IRULA	vānu minu	vānu minu	v ʌː n̪ u + m i n̪ u	irul1243		12.70645	79.95209		3 7 4 7 9 4 7 4 7	AXBZ_AXBZ	BENY_MINY	4	4.B.C 4.E.V 4.N.C 4.Y.V 4._._ 4.M.C 4.I.V 4.N.C 4.Y.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	vʌːn̪u+min̪u	0	522	Star:522
59982	48_star	Star	MALAYALAM	MALAYALAM	nakṣatram (Aryan)	nakṣatram	n̪ ʌ k ʂ ʌ t̪ r ʌ m	mala1464		9.59208	76.7651		4 7 1 3 7 1 5 7 4	AXBCYBCYN	NEKSETREM	13	13.N.C 13.E.V 13.K.C 13.S.C 13.E.V 13.T.C 13.R.C 13.E.V 13.M.c	2.0 1.5 1.75 1.5 1.3 1.75 1.5 1.3 0.8	n̪ʌkʂʌt̪rʌm	0	524	Star:524
59983	48_star	Star	KANARESE	KANARESE	chikkᵃ	chikkᵃ	tʃ i k k ă	nucl1305		13.5878	76.1198		1 7 1 1 7	AXMBZ	TIKKA	6	6.T.C 6.I.V 6.K.c 6.K.C 6.A.V	2.0 1.5 1.1 1.75 0.8	tʃikkă	0	521	Star:521
59984	48_star	Star	BADAGA	BADAGA	mīnu	mīnu	m iː n̪ u	bada1257		11.3094	76.5974		4 7 4 7	AXBZ	MINY	1	1.M.C 1.I.V 1.N.C 1.Y.V	2.0 1.5 1.75 0.8	miːn̪u	0	519	Star:519
59985	48_star	Star	TULU	TULU	boḷḷi	boḷḷi	b o ɭ ɭ i	tulu1258		12.8114	75.2651		1 7 5 5 7	AXMBZ	PULLI	18	18.P.C 18.U.V 18.L.c 18.L.C 18.I.V	2.0 1.5 1.1 1.75 0.8	boɭɭi	1	526	Star:526
59986	48_star	Star	TODA	TODA	mīn	mīn	m iː n̪	toda1252		11.4184	77.0168		4 7 4	AXN	MIN	17	17.M.C 17.I.V 17.N.c	2.0 1.5 0.8	miːn̪	0	519	Star:519
59987	48_star	Star	KOTA	KOTA	mīnē	mīnē	m iː n̪ eː	kota1263		11.4978	76.9387		4 7 4 7	AXBZ	MINE	10	10.M.C 10.I.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	miːn̪eː	0	519	Star:519
59988	48_star	Star	KURUXORORAO	KURUX_OR_ORAO	binkō	binkō	b i n̪ k oː	kuru1302		24.4644	86.4657		1 7 4 1 7	AXMBZ	PINKU	12	12.P.C 12.I.V 12.N.c 12.K.C 12.U.V	2.0 1.5 1.1 1.75 0.8	bin̪koː	0	523	Star:523
59989	48_star	Star	MALTOORMALER	MALTO_OR_MALER	bīṇḍkeθ	bīṇḍkeθ	b iː ɳ ɖ k e θ	kuma1274		24.1217	87.2699		1 7 4 1 1 7 3	AXLMBYN	PINTKED	14	14.P.C 14.I.V 14.N.c 14.T.c 14.K.C 14.E.V 14.D.c	2.0 1.5 1.1 1.1 1.75 1.3 0.8	biːɳɖkeθ	0	523	Star:523
59990	48_star	Star	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	sukā	sukā	s u k ʌː	kuii1252		19.2043	83.5859		3 7 1 7	AXBZ	SYKE	11	11.S.C 11.Y.V 11.K.C 11.E.V	2.0 1.5 1.75 0.8	sukʌː	0	521	Star:521
59991	48_star	Star	KOLAMI	KOLAMI	chukka (?)	chukka	tʃ u k k ʌ	nort2699		20.1022	78.4934		1 7 1 1 7	AXMBZ	TYKKE	8	8.T.C 8.Y.V 8.K.c 8.K.C 8.E.V	2.0 1.5 1.1 1.75 0.8	tʃukkʌ	0	521	Star:521
59992	48_star	Star	GONDI	GONDI	sukkum	sukkum	s u k k u m	sout2711		20.10446	80.27811		3 7 1 1 7 4	AXMBYN	SYKKYM	3	3.S.C 3.Y.V 3.K.c 3.K.C 3.Y.V 3.M.c	2.0 1.5 1.1 1.75 1.3 0.8	sukkum	0	521	Star:521
59993	48_star	Star	TELUGU	TELUGU	ṯs̱ukkᵃ	ṯs̱ukkᵃ	ts u k k ă	telu1262		16.4529	78.7024		2 7 1 1 7	AXMBZ	CYKKA	16	16.C.C 16.Y.V 16.K.c 16.K.C 16.A.V	2.0 1.5 1.1 1.75 0.8	tsukkă	0	521	Star:521
59994	48_star	Star	BRAHUI	BRAHUI	istār (Aryan)	istār	i s t̪ ʌː r	brah1256		29.04	66.56		7 3 1 7 5	XMBYN	ISTER	2	2.I.V 2.S.c 2.T.C 2.E.V 2.R.c	1.5 1.1 1.75 1.3 0.8	ist̪ʌːr	0	520	Star:520
59157	46_sun	Sun	TAMIL	TAMIL	šūriyaṉ (Aryan)	šūriyaṉ	ʃ uː r i j ʌ n	tami1289		10.520219	78.825989		3 7 5 7 6 7 4	AXBYBYN	SYRIJEN	15	15.S.C 15.Y.V 15.R.C 15.I.V 15.J.C 15.E.V 15.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ʃuːrijʌn	0	529	Sun:529
59158	46_sun	Sun	KORAVA	KORAVA	pōda	pōda	p oː d̪ ʌ	yeru1240		17.3702	81.9748		1 7 1 7	AXBZ	PUTE	9	9.P.C 9.U.V 9.T.C 9.E.V	2.0 1.5 1.75 0.8	poːd̪ʌ	0	527	Sun:527
59159	46_sun	Sun	KAIKADI	KAIKADI	p’ōd	p’ōd	pʰ oː d̪	kaik1244		18.3859	76.0003		1 7 1	AXN	PUT	5	5.P.C 5.U.V 5.T.c	2.0 1.5 0.8	pʰoːd̪	0	527	Sun:527
59160	46_sun	Sun	IRULA	IRULA	pōdu	pōdu	p oː d̪ u	irul1243		12.70645	79.95209		1 7 1 7	AXBZ	PUTY	4	4.P.C 4.U.V 4.T.C 4.Y.V	2.0 1.5 1.75 0.8	poːd̪u	0	527	Sun:527
59161	46_sun	Sun	MALAYALAM	MALAYALAM	sūryan (Aryan)	sūryan	s uː r j ʌ n̪	mala1464		9.59208	76.7651		3 7 5 6 7 4	AXBCYN	SYRJEN	13	13.S.C 13.Y.V 13.R.C 13.J.C 13.E.V 13.N.c	2.0 1.5 1.75 1.5 1.3 0.8	suːrjʌn̪	0	529	Sun:529
59162	46_sun	Sun	KANARESE	KANARESE	hottᵘ	hottᵘ	h o t̪ t̪ ŭ	nucl1305		13.5878	76.1198		3 7 1 1 7	AXMBZ	HUTTY	6	6.H.C 6.U.V 6.T.c 6.T.C 6.Y.V	2.0 1.5 1.1 1.75 0.8	hot̪t̪ŭ	0	527	Sun:527
59163	46_sun	Sun	BADAGA	BADAGA	hottu	hottu	h o t̪ t̪ u	bada1257		11.3094	76.5974		3 7 1 1 7	AXMBZ	HUTTY	1	1.H.C 1.U.V 1.T.c 1.T.C 1.Y.V	2.0 1.5 1.1 1.75 0.8	hot̪t̪u	0	527	Sun:527
59164	46_sun	Sun	TULU	TULU	sūrye (Aryan)	sūrye	s uː r j e	tulu1258		12.8114	75.2651		3 7 5 6 7	AXBCZ	SYRJE	18	18.S.C 18.Y.V 18.R.C 18.J.C 18.E.V	2.0 1.5 1.75 1.5 0.8	suːrje	0	529	Sun:529
59165	46_sun	Sun	TODA	TODA	bīrš	bīrš	b iː r ʃ	toda1252		11.4184	77.0168		1 7 5 3	AXLN	PIRS	17	17.P.C 17.I.V 17.R.c 17.S.c	2.0 1.5 1.1 0.8	biːrʃ	0	532	Sun:532
