ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	INFERRED_CLASS
59763	48_star	Star	DARANG	DARANG	si-main	si-main	s i + m ai n̪	ruch1235		21.6176	98.0915		3 7 9 4 7 4	AX_AXN	SI_MAN	4	4.S.C 4.I.V 4._._ 4.M.C 4.A.V 4.N.c	2.0 1.5 0.0 2.0 1.5 0.8	si+main̪	0	748	Star:748
59764	48_star	Star	WA	WA	s’i-muṅ	s’i-muṅ	sʱ i + m u ŋ	nucl1290		23.1024	99.108		3 7 9 4 7 4	AX_AXN	SI_MYN	24	24.S.C 24.I.V 24._._ 24.M.C 24.Y.V 24.N.c	2.0 1.5 0.0 2.0 1.5 0.8	sʱi+muŋ	0	748	Star:748
59765	48_star	Star	SON	SON	se-mwin	se-mwin	s e + m w i n̪	sonn1238					3 7 9 4 6 7 4	AX_ACXN	SE_MWIN	20	20.S.C 20.E.V 20._._ 20.M.C 20.W.C 20.I.V 20.N.c	2.0 1.5 0.0 2.0 1.5 1.5 0.8	se+mwin̪	0	748	Star:748
59766	48_star	Star	EN	EN	si-mwin	si-mwin	s i + m w i n̪	ennn1242					3 7 9 4 6 7 4	AX_ACXN	SI_MWIN	5	5.S.C 5.I.V 5._._ 5.M.C 5.W.C 5.I.V 5.N.c	2.0 1.5 0.0 2.0 1.5 1.5 0.8	si+mwin̪	0	748	Star:748
59767	48_star	Star	TAILOI	TAI_LOI	lun	lun	l u n̪	tail1246		21.4293	100.985		5 7 4	AXN	LYN	21	21.L.C 21.Y.V 21.N.c	2.0 1.5 0.8	lun̪	0	749	Star:749
59768	48_star	Star	AMOK	A_MOK	à-moin	à-moin	a + m ɔɪ n̪	mokk1243		18.9117	99.5821		7 9 4 7 4	X_AXN	A_MUN	1	1.A.V 1._._ 1.M.C 1.U.V 1.N.c	1.5 0.0 2.0 1.5 0.8	a+mɔɪn̪	0	748	Star:748
59769	48_star	Star	ANGKU	ANG_KU	kāṅ-sà-mēn	kāṅ-sà-mēn	k ʌː ŋ + s a + m eː n̪	huuu1240		22.0163	100.881		1 7 4 9 3 7 9 4 7 4	AXN_AX_AXN	KEN_SA_MEN	2	2.K.C 2.E.V 2.N.c 2._._ 2.S.C 2.A.V 2._._ 2.M.C 2.E.V 2.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5 0.8	kʌːŋ+sa+meːn̪	0	748	Star:748
59771	48_star	Star	DANAO	DANAO	kᵃlàn	kᵃlàn	k ă l a n̪	dana1252		20.4957	96.998		1 7 5 7 4	AXBYN	KALAN	3	3.K.C 3.A.V 3.L.C 3.A.V 3.N.c	2.0 1.5 1.75 1.3 0.8	kălan̪	0	749	Star:749
59772	48_star	Star	YINRIANG	YIN_RIANG	sà-gà-mun	sà-gà-mun	s a + g a + m u n̪	rian1261		24.0521	98.8333		3 7 9 1 7 9 4 7 4	AX_AX_AXN	SA_KA_MYN	26	26.S.C 26.A.V 26._._ 26.K.C 26.A.V 26._._ 26.M.C 26.Y.V 26.N.c	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8	sa+ga+mun̪	0	748	Star:748
59773	48_star	Star	KHAMUK	KHA_MUK	chel-meṅ	chel-meṅ	tʃ e l + m e ŋ	khmu1255					1 7 5 9 4 7 4	AXN_AXN	TEL_MEN	8	8.T.C 8.E.V 8.L.c 8._._ 8.M.C 8.E.V 8.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	tʃel+meŋ	0	748	Star:748
59774	48_star	Star	KHASISTANDARD	KHASI_STANDARD	k’lūr	k’lūr	kʱ l uː r	khas1269		24.977	91.9998		1 5 7 5	ACXN	KLYR	10	10.K.C 10.L.C 10.Y.V 10.R.c	2.0 1.5 1.5 0.8	kʱluːr	0	753	Star:753
59775	48_star	Star	WAR	WAR	k’làšmen	k’làšmen	kʱ l a ʃ m e n̪	warj1242		25.1154	91.6266		1 5 7 3 4 7 4	ACXBCYN	KLASMEN	25	25.K.C 25.L.C 25.A.V 25.S.C 25.M.C 25.E.V 25.N.c	2.0 1.5 1.5 1.75 1.5 1.3 0.8	kʱlaʃmen̪	0	760	Star:760
59776	48_star	Star	NICOBARESE	NICOBARESE	šǒk-malēcha	šǒk-malēcha	ʃ ɒ k + m ʌ l eː tʃ ʌ	cent1990		7.94812	93.3921		3 7 1 9 4 7 5 7 1 7	AXN_AXBYBZ	SOK_MELETE	15	15.S.C 15.O.V 15.K.c 15._._ 15.M.C 15.E.V 15.L.C 15.E.V 15.T.C 15.E.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.3 1.75 0.8	ʃɒk+mʌleːtʃʌ	0	756	Star:756
59777	48_star	Star	KHERWARISANTHALI	KHERWARI_SANTHALI	ipīl	ipīl	i p iː l	sant1410		25.0317	87.8185		7 1 7 5	XBYN	IPIL	11	11.I.V 11.P.C 11.I.V 11.L.c	1.5 1.75 1.3 0.8	ipiːl	0	754	Star:754
59778	48_star	Star	MUNDARI	MUNDARI	īpīl	īpīl	iː p iː l	mund1320		23.03	85.85		7 1 7 5	XBYN	IPIL	14	14.I.V 14.P.C 14.I.V 14.L.c	1.5 1.75 1.3 0.8	iːpiːl	0	754	Star:754
59779	48_star	Star	KURKU	KURKU	ipil	ipil	i p i l	kork1243		21.8358	77.5541		7 1 7 5	XBYN	IPIL	13	13.I.V 13.P.C 13.I.V 13.L.c	1.5 1.75 1.3 0.8	ipil	0	754	Star:754
59780	48_star	Star	KHARIA	KHARIA	sinkom	sinkom	s i n̪ k o m	khar1287		22.3571	84.3922		3 7 4 1 7 4	AXMBYN	SINKUM	9	9.S.C 9.I.V 9.N.c 9.K.C 9.U.V 9.M.c	2.0 1.5 1.1 1.75 1.3 0.8	sin̪kom	0	752	Star:752
59781	48_star	Star	JUANG	JUANG	koñjelā	koñjelā	k o ɲ dʑ e l ʌː	juan1238		21.2606	85.5845		1 7 4 2 7 5 7	AXMBYBZ	KUNCELE	7	7.K.C 7.U.V 7.N.c 7.C.C 7.E.V 7.L.C 7.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	koɲdʑelʌː	0	751	Star:751
59782	48_star	Star	SAVARA	SAVARA	tui	tui	t̪ u i	sora1254		19.1213	84.19		1 7 7	AXZ	TYI	18	18.T.C 18.Y.V 18.I.V	2.0 1.5 0.8	t̪ui	0	757	Star:757
59783	48_star	Star	SAVARA	SAVARA	tu-tui	tu-tui	t̪ u + t̪ u i	sora1254		19.1213	84.19		1 7 9 1 7 7	AX_AXZ	TY_TYI	18	18.T.C 18.Y.V 18._._ 18.T.C 18.Y.V 18.I.V	2.0 1.5 0.0 2.0 1.5 0.8	t̪u+t̪ui	0	757	Star:757
59784	48_star	Star	GADABA	GADABA	pōṭī̃g	pōṭī̃g	p oː ʈ ĩː g	bodo1267		18.3857	82.771		1 7 1 7 1	AXBYN	PUTIK	6	6.P.C 6.U.V 6.T.C 6.I.V 6.K.c	2.0 1.5 1.75 1.3 0.8	poːʈĩːg	0	750	Star:750
59795	48_star	Star	VIETNAMESE	VIETNAMESE	˧ šào	˧ šào	³ + ʃ a o	viet1252		20.681188	105.774071		8 9 3 7 7	T_AXZ	6_SAU	23	23.6.T 23._._ 23.S.C 23.A.V 23.U.V	1.0 0.0 1.6 3.0 0.7	³+ʃao	0	759	Star:759
58930	46_sun	Sun	KHMER	KHMER	t’ṅai	t’ṅai	t̪ʱ ŋ ai	cent1989		12.0515	105.015		1 4 7	ACX	TNA	12	12.T.C 12.N.C 12.A.V	2.0 1.5 1.5	t̪ʱŋai	0	764	Sun:764
58931	46_sun	Sun	TALAINGWRITTEN	TALAING_WRITTEN	tṅai	tṅai	t̪ ŋ ai	monn1252		15.49394	98.122465		1 4 7	ACX	TNA	22	22.T.C 22.N.C 22.A.V	2.0 1.5 1.5	t̪ŋai	0	764	Sun:764
58933	46_sun	Sun	SAKAI	SAKAI	màt jīs	màt jīs	m a t̪ + dʑ iː s	seno1278					4 7 1 9 2 7 3	AXN_AXN	MAT_CIS	17	17.M.C 17.A.V 17.T.c 17._._ 17.C.C 17.I.V 17.S.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	mat̪+dʑiːs	0	768	Sun:768
58934	46_sun	Sun	SEMANG	SEMANG	met kᵃtok	met kᵃtok	m e t̪ + k ă t̪ o k	nort2682					4 7 1 9 1 7 1 7 1	AXN_AXBYN	MET_KATUK	19	19.M.C 19.E.V 19.T.c 19._._ 19.K.C 19.A.V 19.T.C 19.U.V 19.K.c	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.3 0.8	met̪+kăt̪ok	0	768	Sun:768
58935	46_sun	Sun	PALAUNG	PALAUNG	s’ȧ-ṅī	s’ȧ-ṅī	sʱ ɔ + ŋ iː	ruma1248		23.6404	97.3172		3 7 9 4 7	AX_AX	SU_NI	16	16.S.C 16.U.V 16._._ 16.N.C 16.I.V	2.0 1.5 0.0 2.0 1.5	sʱɔ+ŋiː	0	762	Sun:762
58936	46_sun	Sun	PALAUNG	PALAUNG	s’ū	s’ū	sʱ uː	ruma1248		23.6404	97.3172		3 7	AX	SY	16	16.S.C 16.Y.V	2.0 1.5	sʱuː	0	764	Sun:764
58937	46_sun	Sun	DARANG	DARANG	si-ṅai	si-ṅai	s i + ŋ ai	ruch1235		21.6176	98.0915		3 7 9 4 7	AX_AX	SI_NA	4	4.S.C 4.I.V 4._._ 4.N.C 4.A.V	2.0 1.5 0.0 2.0 1.5	si+ŋai	0	762	Sun:762
58938	46_sun	Sun	WA	WA	s’ànie	s’ànie	sʱ a n̪ i e	nucl1290		23.1024	99.108		3 7 4 7 7	AXBYZ	SANIE	24	24.S.C 24.A.V 24.N.C 24.I.V 24.E.V	2.0 1.5 1.75 1.3 0.8	sʱan̪ie	0	764	Sun:764
58939	46_sun	Sun	WA	WA	ṅe	ṅe	ŋ e	nucl1290		23.1024	99.108		4 7	AX	NE	24	24.N.C 24.E.V	2.0 1.5	ŋe	1	764	Sun:764
58940	46_sun	Sun	SON	SON	ṅe	ṅe	ŋ e	sonn1238					4 7	AX	NE	20	20.N.C 20.E.V	2.0 1.5	ŋe	0	764	Sun:764
58941	46_sun	Sun	EN	EN	s’ṅai	s’ṅai	sʱ ŋ ai	ennn1242					3 4 7	ACX	SNA	5	5.S.C 5.N.C 5.A.V	2.0 1.5 1.5	sʱŋai	0	764	Sun:764
58942	46_sun	Sun	TAILOI	TAI_LOI	s’ṅi	s’ṅi	sʱ ŋ i	tail1246		21.4293	100.985		3 4 7	ACX	SNI	21	21.S.C 21.N.C 21.I.V	2.0 1.5 1.5	sʱŋi	0	764	Sun:764
58943	46_sun	Sun	AMOK	A_MOK	pà-ṅi	pà-ṅi	p a + ŋ i	mokk1243		18.9117	99.5821		1 7 9 4 7	AX_AX	PA_NI	1	1.P.C 1.A.V 1._._ 1.N.C 1.I.V	2.0 1.5 0.0 2.0 1.5	pa+ŋi	0	762	Sun:762
58944	46_sun	Sun	ANGKU	ANG_KU	yām-leṅ	yām-leṅ	j ʌː m + l e ŋ	huuu1240		22.0163	100.881		6 7 4 9 5 7 4	AXN_AXN	JEM_LEN	2	2.J.C 2.E.V 2.M.c 2._._ 2.L.C 2.E.V 2.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	jʌːm+leŋ	0	763	Sun:763
58946	46_sun	Sun	DANAO	DANAO	ṯs̱i	ṯs̱i	ts i	dana1252		20.4957	96.998		2 7	AX	CI	3	3.C.C 3.I.V	2.0 1.5	tsi	0	764	Sun:764
58947	46_sun	Sun	YINRIANG	YIN_RIANG	s’ṅi	s’ṅi	sʱ ŋ i	rian1261		24.0521	98.8333		3 4 7	ACX	SNI	26	26.S.C 26.N.C 26.I.V	2.0 1.5 1.5	sʱŋi	1	764	Sun:764
58948	46_sun	Sun	KHAMUK	KHA_MUK	màt si-ñi	màt si-ñi	m a t̪ + s i + ɲ i	khmu1255					4 7 1 9 3 7 9 4 7	AXN_AX_AX	MAT_SI_NI	8	8.M.C 8.A.V 8.T.c 8._._ 8.S.C 8.I.V 8._._ 8.N.C 8.I.V	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5	mat̪+si+ɲi	0	762	Sun:762
58949	46_sun	Sun	KHASISTANDARD	KHASI_STANDARD	sṅi	sṅi	s ŋ i	khas1269		24.977	91.9998		3 4 7	ACX	SNI	10	10.S.C 10.N.C 10.I.V	2.0 1.5 1.5	sŋi	0	764	Sun:764
58950	46_sun	Sun	WAR	WAR	juṅai	juṅai	dʑ u ŋ ai	warj1242		25.1154	91.6266		2 7 4 7	AXBZ	CYNA	25	25.C.C 25.Y.V 25.N.C 25.A.V	2.0 1.5 1.75 0.8	dʑuŋai	0	764	Sun:764
58951	46_sun	Sun	WAR	WAR	š’ṅāi	š’ṅāi	ʃ ŋ aːi	warj1242		25.1154	91.6266		3 4 7	ACX	SNA	25	25.S.C 25.N.C 25.A.V	2.0 1.5 1.5	ʃŋaːi	0	764	Sun:764
58952	46_sun	Sun	NICOBARESE	NICOBARESE	heṅ	heṅ	h e ŋ	cent1990		7.94812	93.3921		3 7 4	AXN	HEN	15	15.H.C 15.E.V 15.N.c	2.0 1.5 0.8	heŋ	0	764	Sun:764
58953	46_sun	Sun	KHERWARISANTHALI	KHERWARI_SANTHALI	sīñ chandō	sīñ chandō	s iː ɲ + tʃ ʌ n̪ d̪ oː	sant1410		25.0317	87.8185		3 7 4 9 1 7 4 1 7	AXN_AXMBZ	SIN_TENTU	11	11.S.C 11.I.V 11.N.c 11._._ 11.T.C 11.E.V 11.N.c 11.T.C 11.U.V	2.0 1.5 0.8 0.0 2.0 1.5 1.1 1.75 0.8	siːɲ+tʃʌn̪d̪oː	0	766	Sun:766
58954	46_sun	Sun	MUNDARI	MUNDARI	siṅgi	siṅgi	s i ŋ g i	mund1320		23.03	85.85		3 7 4 1 7	AXMBZ	SINKI	14	14.S.C 14.I.V 14.N.c 14.K.C 14.I.V	2.0 1.5 1.1 1.75 0.8	siŋgi	0	764	Sun:764
58955	46_sun	Sun	KURKU	KURKU	gōmōẽj	gōmōẽj	g oː m oː ẽ dʑ	kork1243		21.8358	77.5541		1 7 4 7 7 2	AXBYYN	KUMUEC	13	13.K.C 13.U.V 13.M.C 13.U.V 13.E.V 13.C.c	2.0 1.5 1.75 1.3 1.3 0.8	goːmoːẽdʑ	1	767	Sun:767
58956	46_sun	Sun	KHARIA	KHARIA	beṛo	beṛo	b e ɽ o	khar1287		22.3571	84.3922		1 7 5 7	AXBZ	PERU	9	9.P.C 9.E.V 9.R.C 9.U.V	2.0 1.5 1.75 0.8	beɽo	0	765	Sun:765
58957	46_sun	Sun	JUANG	JUANG	belā (? Aryan)	belā	b e l ʌː	juan1238		21.2606	85.5845		1 7 5 7	AXBZ	PELE	7	7.P.C 7.E.V 7.L.C 7.E.V	2.0 1.5 1.75 0.8	belʌː	0	765	Sun:765
58958	46_sun	Sun	SAVARA	SAVARA	uyuṅ	uyuṅ	u j u ŋ	sora1254		19.1213	84.19		7 6 7 4	XBYN	YJYN	18	18.Y.V 18.J.C 18.Y.V 18.N.c	1.5 1.75 1.3 0.8	ujuŋ	0	769	Sun:769
58959	46_sun	Sun	GADABA	GADABA	sĩi	sĩi	s ĩ i	bodo1267		18.3857	82.771		3 7 7	AXZ	SII	6	6.S.C 6.I.V 6.I.V	2.0 1.5 0.8	sĩi	0	764	Sun:764
58973	46_sun	Sun	VIETNAMESE	VIETNAMESE	˨ màt ˨˩ tröi	˨ màt ˨˩ tröi	² + m a t̪ + ²¹ + t̪ r ø i	viet1252		20.681188	105.774071		8 9 4 7 1 9 8 9 1 5 7 7	T_AXN_T_ACXZ	6_MAT_3_TRUI	23	23.6.T 23._._ 23.M.C 23.A.V 23.T.c 23._._ 23.3.T 23._._ 23.T.C 23.R.C 23.U.V 23.I.V	1.0 0.0 1.6 3.0 0.5 0.0 1.0 0.0 1.6 1.2 3.0 0.7	²+mat̪+²¹+t̪røi	0	770	Sun:770
2341	10_ten	Ten	KHMER	KHMER	dàp	dàp	d̪ a p	cent1989		12.0515	105.015		1 7 1	AXN	TAP	12	12.T.C 12.A.V 12.P.c	2.0 1.5 0.8	d̪ap	0	774	Ten:774
2342	10_ten	Ten	TALAINGWRITTEN	TALAING_WRITTEN	chah	chah	tʃ ʌ h	monn1252		15.49394	98.122465		1 7 3	AXN	TEH	22	22.T.C 22.E.V 22.H.c	2.0 1.5 0.8	tʃʌh	1	774	Ten:774
2344	10_ten	Ten	PALAUNG	PALAUNG	kȫr	kȫr	k øː r	ruma1248		23.6404	97.3172		1 7 5	AXN	KUR	16	16.K.C 16.U.V 16.R.c	2.0 1.5 0.8	køːr	0	771	Ten:771
2345	10_ten	Ten	PALAUNG	PALAUNG	kạ̄n	kạ̄n	k ʌː n̪	ruma1248		23.6404	97.3172		1 7 4	AXN	KEN	16	16.K.C 16.E.V 16.N.c	2.0 1.5 0.8	kʌːn̪	0	771	Ten:771
2348	10_ten	Ten	DARANG	DARANG	gō	gō	g oː	ruch1235		21.6176	98.0915		1 7	AX	KU	4	4.K.C 4.U.V	2.0 1.5	goː	0	771	Ten:771
2349	10_ten	Ten	WA	WA	kau	kau	k au	nucl1290		23.1024	99.108		1 7	AX	KA	24	24.K.C 24.A.V	2.0 1.5	kau	0	771	Ten:771
2350	10_ten	Ten	SON	SON	kau	kau	k au	sonn1238					1 7	AX	KA	20	20.K.C 20.A.V	2.0 1.5	kau	0	771	Ten:771
2351	10_ten	Ten	EN	EN	ko	ko	k o	ennn1242					1 7	AX	KU	5	5.K.C 5.U.V	2.0 1.5	ko	0	771	Ten:771
2352	10_ten	Ten	AMOK	A_MOK	n’kyu	n’kyu	n̪̊ kʲ u	mokk1243		18.9117	99.5821		4 1 7	ACZ	NKY	1	1.N.C 1.K.C 1.Y.V	2.0 1.5 0.8	n̪̊kʲu	0	771	Ten:771
2353	10_ten	Ten	DANAO	DANAO	mà-kyen	mà-kyen	m a + kʲ e n̪	dana1252		20.4957	96.998		4 7 9 1 7 4	AX_AXN	MA_KEN	3	3.M.C 3.A.V 3._._ 3.K.C 3.E.V 3.N.c	2.0 1.5 0.0 2.0 1.5 0.8	ma+kʲen̪	0	772	Ten:772
2354	10_ten	Ten	DANAO	DANAO	mà-kye	mà-kye	m a + kʲ e	dana1252		20.4957	96.998		4 7 9 1 7	AX_AX	MA_KE	3	3.M.C 3.A.V 3._._ 3.K.C 3.E.V	2.0 1.5 0.0 2.0 1.5	ma+kʲe	0	772	Ten:772
2355	10_ten	Ten	YINRIANG	YIN_RIANG	s’kàll	s’kàll	sʱ k a l l	rian1261		24.0521	98.8333		3 1 7 5 5	ACYLN	SKALL	26	26.S.C 26.K.C 26.A.V 26.L.c 26.L.c	2.0 1.5 1.3 1.1 0.8	sʱkall	0	771	Ten:771
2356	10_ten	Ten	KHASISTANDARD	KHASI_STANDARD	ši-p’ew	ši-p’ew	ʃ i + pʱ e w	khas1269		24.977	91.9998		3 7 9 1 7 6	AX_AXN	SI_PEW	10	10.S.C 10.I.V 10._._ 10.P.C 10.E.V 10.W.c	2.0 1.5 0.0 2.0 1.5 0.8	ʃi+pʱew	0	773	Ten:773
2357	10_ten	Ten	WAR	WAR	ši-p’ui	ši-p’ui	ʃ i + pʱ u i	warj1242		25.1154	91.6266		3 7 9 1 7 7	AX_AXZ	SI_PYI	25	25.S.C 25.I.V 25._._ 25.P.C 25.Y.V 25.I.V	2.0 1.5 0.0 2.0 1.5 0.8	ʃi+pʱui	0	773	Ten:773
2358	10_ten	Ten	NICOBARESE	NICOBARESE	šǒn	šǒn	ʃ ɒ n̪	cent1990		7.94812	93.3921		3 7 4	AXN	SON	15	15.S.C 15.O.V 15.N.c	2.0 1.5 0.8	ʃɒn̪	0	771	Ten:771
2359	10_ten	Ten	KHERWARISANTHALI	KHERWARI_SANTHALI	gäl	gäl	g ɛ l	sant1410		25.0317	87.8185		1 7 5	AXN	KEL	11	11.K.C 11.E.V 11.L.c	2.0 1.5 0.8	gɛl	0	771	Ten:771
2360	10_ten	Ten	MUNDARI	MUNDARI	gäl	gäl	g ɛ l	mund1320		23.03	85.85		1 7 5	AXN	KEL	14	14.K.C 14.E.V 14.L.c	2.0 1.5 0.8	gɛl	0	771	Ten:771
2361	10_ten	Ten	KURKU	KURKU	gel	gel	g e l	kork1243		21.8358	77.5541		1 7 5	AXN	KEL	13	13.K.C 13.E.V 13.L.c	2.0 1.5 0.8	gel	0	771	Ten:771
2362	10_ten	Ten	KHARIA	KHARIA	gol	gol	g o l	khar1287		22.3571	84.3922		1 7 5	AXN	KUL	9	9.K.C 9.U.V 9.L.c	2.0 1.5 0.8	gol	0	771	Ten:771
2363	10_ten	Ten	SAVARA	SAVARA	galji	galji	g ʌ l dʑ i	sora1254		19.1213	84.19		1 7 5 2 7	AXMBZ	KELCI	18	18.K.C 18.E.V 18.L.c 18.C.C 18.I.V	2.0 1.5 1.1 1.75 0.8	gʌldʑi	0	771	Ten:771
2364	10_ten	Ten	GADABA	GADABA	galigi	galigi	g ʌ l i g i	bodo1267		18.3857	82.771		1 7 5 7 1 7	AXBYBZ	KELIKI	6	6.K.C 6.E.V 6.L.C 6.I.V 6.K.C 6.I.V	2.0 1.5 1.75 1.3 1.75 0.8	gʌligi	0	771	Ten:771
2375	10_ten	Ten	VIETNAMESE	VIETNAMESE	˨˩ müöi	˨˩ müöi	²¹ + m y ø i	viet1252		20.681188	105.774071		8 9 4 7 7 7	T_AXYZ	3_MYUI	23	23.3.T 23._._ 23.M.C 23.Y.V 23.U.V 23.I.V	1.0 0.0 1.6 3.0 3.0 0.7	²¹+myøi	0	775	Ten:775
2376	10_ten	Ten	VIETNAMESE	VIETNAMESE	˨ t’ȫp	˨ t’ȫp	² + t̪ʱ øː p	viet1252		20.681188	105.774071		8 9 1 7 1	T_AXN	6_TUP	23	23.6.T 23._._ 23.T.C 23.U.V 23.P.c	1.0 0.0 1.6 3.0 0.5	²+t̪ʱøːp	0	774	Ten:774
47029	25_their	Their	KHMER	KHMER	p’àṅ veà (F.)	p’àṅ veà	pʱ a ŋ + ʋ e a	cent1989		12.0515	105.015		1 7 4 9 6 7 7	AXN_AXZ	PAN_WEA	12	12.P.C 12.A.V 12.N.c 12._._ 12.W.C 12.E.V 12.A.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	pʱaŋ+ʋea	1	780	Their:780
47030	25_their	Their	TALAINGWRITTEN	TALAING_WRITTEN	ñaḥ (ta°) (F.)	ñaḥ	ɲ ʌ h	monn1252		15.49394	98.122465		4 7 3	AXN	NEH	22	22.N.C 22.E.V 22.H.c	2.0 1.5 0.8	ɲʌh	1	784	Their:784
47031	25_their	Their	TALAINGWRITTEN	TALAING_WRITTEN	ḍe° (ta°) (F.)	ḍe°	ɖ e +	monn1252		15.49394	98.122465		1 7 9	AX_	TE_	22	22.T.C 22.E.V 22._._	2.0 1.5 0.0	ɖe+	1	786	Their:786
47033	25_their	Their	SAKAI	SAKAI	ke	ke	k e	seno1278					1 7	AX	KE	17	17.K.C 17.E.V	2.0 1.5	ke	1	778	Their:778
47034	25_their	Their	SAKAI	SAKAI	ka-àje (F.)	ka-àje	k ʌ + a dʑ e	seno1278					1 7 9 7 2 7	AX_XBZ	KE_ACE	17	17.K.C 17.E.V 17._._ 17.A.V 17.C.C 17.E.V	2.0 1.5 0.0 1.5 1.75 0.8	kʌ+adʑe	0	778	Their:778
47035	25_their	Their	PALAUNG	PALAUNG	gē (F.)	gē	g eː	ruma1248		23.6404	97.3172		1 7	AX	KE	16	16.K.C 16.E.V	2.0 1.5	geː	0	778	Their:778
47036	25_their	Their	PALAUNG	PALAUNG	dē (F.)	dē	d̪ eː	ruma1248		23.6404	97.3172		1 7	AX	TE	16	16.T.C 16.E.V	2.0 1.5	d̪eː	1	786	Their:786
47037	25_their	Their	PALAUNG	PALAUNG	(dual) gār	gār	g ʌː r	ruma1248		23.6404	97.3172		1 7 5	AXN	KER	16	16.K.C 16.E.V 16.R.c	2.0 1.5 0.8	gʌːr	0	778	Their:778
47038	25_their	Their	PALAUNG	PALAUNG	dē	dē	d̪ eː	ruma1248		23.6404	97.3172		1 7	AX	TE	16	16.T.C 16.E.V	2.0 1.5	d̪eː	1	786	Their:786
47041	25_their	Their	WA	WA	k’e (F.)	k’e	kʱ e	nucl1290		23.1024	99.108		1 7	AX	KE	24	24.K.C 24.E.V	2.0 1.5	kʱe	0	778	Their:778
47042	25_their	Their	DANAO	DANAO	kö pǒṅ (F.)	kö pǒṅ	k ø + p ɒ ŋ	dana1252		20.4957	96.998		1 7 9 1 7 4	AX_AXN	KU_PON	3	3.K.C 3.U.V 3._._ 3.P.C 3.O.V 3.N.c	2.0 1.5 0.0 2.0 1.5 0.8	kø+pɒŋ	0	776	Their:776
47043	25_their	Their	KHASISTANDARD	KHASI_STANDARD	joṅ ki (F.)	joṅ ki	dʑ o ŋ + k i	khas1269		24.977	91.9998		2 7 4 9 1 7	AXN_AX	CUN_KI	10	10.C.C 10.U.V 10.N.c 10._._ 10.K.C 10.I.V	2.0 1.5 0.8 0.0 2.0 1.5	dʑoŋ+ki	0	779	Their:779
47044	25_their	Their	WAR	WAR	joṅ iē (F.)	joṅ iē	dʑ o ŋ + i eː	warj1242		25.1154	91.6266		2 7 4 9 7 7	AXN_XZ	CUN_IE	25	25.C.C 25.U.V 25.N.c 25._._ 25.I.V 25.E.V	2.0 1.5 0.8 0.0 1.5 0.8	dʑoŋ+ieː	0	779	Their:779
47045	25_their	Their	NICOBARESE	NICOBARESE	of’ē (F.)	of’ē	o f eː	cent1990		7.94812	93.3921		7 3 7	XBZ	UBE	15	15.U.V 15.B.C 15.E.V	1.5 1.75 0.8	ofeː	0	782	Their:782
47046	25_their	Their	NICOBARESE	NICOBARESE	(dual) onā (F.)	onā	o n̪ ʌː	cent1990		7.94812	93.3921		7 4 7	XBZ	UNE	15	15.U.V 15.N.C 15.E.V	1.5 1.75 0.8	on̪ʌː	0	784	Their:784
47047	25_their	Their	KHERWARISANTHALI	KHERWARI_SANTHALI	ōn-kō-rän (P.)	ōn-kō-rän	oː n̪ + k oː + r ɛ n̪	sant1410		25.0317	87.8185		7 4 9 1 7 9 5 7 4	XN_AX_AXN	UN_KU_REN	11	11.U.V 11.N.c 11._._ 11.K.C 11.U.V 11._._ 11.R.C 11.E.V 11.N.c	1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5 0.8	oːn̪+koː+rɛn̪	0	776	Their:776
47048	25_their	Their	MUNDARI	MUNDARI	ā-kō-rän (P.)	ā-kō-rän	ʌː + k oː + r ɛ n̪	mund1320		23.03	85.85		7 9 1 7 9 5 7 4	X_AX_AXN	E_KU_REN	14	14.E.V 14._._ 14.K.C 14.U.V 14._._ 14.R.C 14.E.V 14.N.c	1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8	ʌː+koː+rɛn̪	0	776	Their:776
47049	25_their	Their	KURKU	KURKU	dī-kū-kā (P.)	dī-kū-kā	d̪ iː + k uː + k ʌː	kork1243		21.8358	77.5541		1 7 9 1 7 9 1 7	AX_AX_AX	TI_KY_KE	13	13.T.C 13.I.V 13._._ 13.K.C 13.Y.V 13._._ 13.K.C 13.E.V	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5	d̪iː+kuː+kʌː	0	781	Their:781
