ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	INFERRED_CLASS
20263	106_down	Down	EASTERNBENGALI	EASTERN_BENGALI	jahla	jahla	dʑ ʌ h l ʌ	east2744					2 7 3 5 7	AXBCZ	CEHLE	29	29.C.C 29.E.V 29.H.C 29.L.C 29.E.V	2.0 1.5 1.75 1.5 0.8	dʑʌhlʌ	0	220	Down:220
20264	106_down	Down	EASTERNBENGALI	EASTERN_BENGALI	buna	buna	b u n̪ ʌ	east2744					1 7 4 7	AXBZ	PYNE	29	29.P.C 29.Y.V 29.N.C 29.E.V	2.0 1.5 1.75 0.8	bun̪ʌ	0	222	Down:222
20265	106_down	Down	WAXI	WAXI	harå	harå	h ʌ r ɔ	wakh1245		37.1768	73.9777		3 7 5 7	AXBZ	HERU	106	106.H.C 106.E.V 106.R.C 106.U.V	2.0 1.5 1.75 0.8	hʌrɔ	0	220	Down:220
20266	106_down	Down	SHIYNI	SHIYNI	tagāv	tagāv	t̪ ʌ g ʌː ʋ	shug1248		37.5018	71.7925		1 7 1 7 6	AXBYN	TEKEW	94	94.T.C 94.E.V 94.K.C 94.E.V 94.W.c	2.0 1.5 1.75 1.3 0.8	t̪ʌgʌːʋ	0	220	Down:220
20267	106_down	Down	SARIKOLI	SARIKOLI	pāst	pāst	p ʌː s t̪	sari1246		37.905	75.1449		1 7 3 1	AXLN	PEST	92	92.P.C 92.E.V 92.S.c 92.T.c	2.0 1.5 1.1 0.8	pʌːst̪	0	221	Down:221
20268	106_down	Down	ISHKASHMIZEBAKI	ISHKASHMI_ZEBAKI	vīš	vīš	ʋ iː ʃ	ishk1246		36.67	71.55		6 7 3	AXN	WIS	41	41.W.C 41.I.V 41.S.c	2.0 1.5 0.8	ʋiːʃ	0	225	Down:225
20269	106_down	Down	MUNJANIORMUNGI	MUNJANI_OR_MUNGI	negusār	negusār	n̪ e g u s ʌː r	munj1244		35.9321	70.9404		4 7 1 7 3 7 5	AXBYBYN	NEKYSER	68	68.N.C 68.E.V 68.K.C 68.Y.V 68.S.C 68.E.V 68.R.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	n̪egusʌːr	0	228	Down:228
20270	106_down	Down	YUDYA	YUDYA	psaro	psaro	p s ʌ r o	yidg1240		36.014	71.5077		1 3 7 5 7	ACXBZ	PSERU	110	110.P.C 110.S.C 110.E.V 110.R.C 110.U.V	2.0 1.5 1.5 1.75 0.8	psʌro	0	220	Down:220
20271	106_down	Down	BASHGALI	BASHGALI	nīre	nīre	n̪ iː r e	kati1270		35.4145	70.9826		4 7 5 7	AXBZ	NIRE	8	8.N.C 8.I.V 8.R.C 8.E.V	2.0 1.5 1.75 0.8	n̪iːre	0	221	Down:221
20272	106_down	Down	WAIALA	WAI_ALA	iber	iber	i b e r	waig1243		35.0358	70.9761		7 1 7 5	XBYN	IPER	104	104.I.V 104.P.C 104.E.V 104.R.c	1.5 1.75 1.3 0.8	iber	0	228	Down:228
20273	106_down	Down	WASIVERIORVERON	WASI_VERI_OR_VERON	ani	ani	ʌ n̪ i	pras1239		35.1731	70.8004		7 4 7	XBZ	ENI	105	105.E.V 105.N.C 105.I.V	1.5 1.75 0.8	ʌn̪i	0	222	Down:222
20274	106_down	Down	KALASHA	KALASHA	prehak	prehak	p r e h ʌ k	kala1372		35.6415	71.6657		1 5 7 3 7 1	ACXBYN	PREHEK	44	44.P.C 44.R.C 44.E.V 44.H.C 44.E.V 44.K.c	2.0 1.5 1.5 1.75 1.3 0.8	prehʌk	0	226	Down:226
20275	106_down	Down	GAWARBATI	GAWAR_BATI	bair giran	bair giran	b ai r + g i r ʌ n̪	gawa1247		35.1982	71.5428		1 7 5 9 1 7 5 7 4	AXN_AXBYN	PAR_KIREN	36	36.P.C 36.A.V 36.R.c 36._._ 36.K.C 36.I.V 36.R.C 36.E.V 36.N.c	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.3 0.8	bair+girʌn̪	0	224	Down:224
20276	106_down	Down	PASHAIEASTERN	PASHAI_EASTERN	akuṛē	akuṛē	ʌ k u ɽ eː	sout2672		34.43099	70.30351		7 1 7 5 7	XBYBZ	EKYRE	79	79.E.V 79.K.C 79.Y.V 79.R.C 79.E.V	1.5 1.75 1.3 1.75 0.8	ʌkuɽeː	0	220	Down:220
20277	106_down	Down	PASHAIWESTERN	PASHAI_WESTERN	akuṛ	akuṛ	ʌ k u ɽ	sout2671		34.8478	69.8734		7 1 7 5	XBYN	EKYR	80	80.E.V 80.K.C 80.Y.V 80.R.c	1.5 1.75 1.3 0.8	ʌkuɽ	0	228	Down:228
20278	106_down	Down	KHOWARORCHITRALI	KHOWAR_OR_CHITRALI	auh	auh	au h	khow1242		36.0	72.0		7 3	XN	AH	53	53.A.V 53.H.c	1.5 0.8	auh	0	221	Down:221
20279	106_down	Down	SHINAGILGITI	SHINA_GILGITI	kiri	kiri	k i r i	gilg1242					1 7 5 7	AXBZ	KIRI	93	93.K.C 93.I.V 93.R.C 93.I.V	2.0 1.5 1.75 0.8	kiri	0	220	Down:220
20280	106_down	Down	CHILASI	CHILASI	k’irī	k’irī	kʱ i r iː	shin1264		34.6515	75.287		1 7 5 7	AXBZ	KIRI	23	23.K.C 23.I.V 23.R.C 23.I.V	2.0 1.5 1.75 0.8	kʱiriː	0	220	Down:220
20281	106_down	Down	CHILASI	CHILASI	k’iṭṭī	k’iṭṭī	kʱ i ʈ ʈ iː	shin1264		34.6515	75.287		1 7 1 1 7	AXMBZ	KITTI	23	23.K.C 23.I.V 23.T.c 23.T.C 23.I.V	2.0 1.5 1.1 1.75 0.8	kʱiʈʈiː	0	221	Down:221
20282	106_down	Down	CHILASIOFDRAS	CHILASI_OF_DRAS	k’arī	k’arī	kʱ ʌ r iː	dras1242					1 7 5 7	AXBZ	KERI	25	25.K.C 25.E.V 25.R.C 25.I.V	2.0 1.5 1.75 0.8	kʱʌriː	0	220	Down:220
20283	106_down	Down	CHILASIOFDAHHANU	CHILASI_OF_DAH_HANU	k’arā	k’arā	kʱ ʌ r ʌː	brok1247		34.5308	76.6026		1 7 5 7	AXBZ	KERE	24	24.K.C 24.E.V 24.R.C 24.E.V	2.0 1.5 1.75 0.8	kʱʌrʌː	0	220	Down:220
20284	106_down	Down	KASHMIRI	KASHMIRI	bǒn	bǒn	b ɒ n̪	kash1277		34.166825	74.330455		1 7 4	AXN	PON	47	47.P.C 47.O.V 47.N.c	2.0 1.5 0.8	bɒn̪	0	222	Down:222
20285	106_down	Down	KASHTAWARI	KASHTAWARI	bǒn	bǒn	b ɒ n̪	kish1245					1 7 4	AXN	PON	48	48.P.C 48.O.V 48.N.c	2.0 1.5 0.8	bɒn̪	0	222	Down:222
20286	106_down	Down	POGULI	POGULI	k’alā	k’alā	kʱ ʌ l ʌː	pogu1238					1 7 5 7	AXBZ	KELE	84	84.K.C 84.E.V 84.L.C 84.E.V	2.0 1.5 1.75 0.8	kʱʌlʌː	0	220	Down:220
20287	106_down	Down	DODASIRAJI	DODA_SIRAJI	uṛō	uṛō	u ɽ oː	sira1264					7 5 7	XBZ	YRU	27	27.Y.V 27.R.C 27.U.V	1.5 1.75 0.8	uɽoː	0	220	Down:220
20288	106_down	Down	RAMBANI	RAMBANI	k’alō	k’alō	kʱ ʌ l oː	ramb1240					1 7 5 7	AXBZ	KELU	90	90.K.C 90.E.V 90.L.C 90.U.V	2.0 1.5 1.75 0.8	kʱʌloː	0	220	Down:220
20289	106_down	Down	RAMBANI	RAMBANI	hēṭ’	hēṭ’	h eː ʈʱ	ramb1240					3 7 1	AXN	HET	90	90.H.C 90.E.V 90.T.c	2.0 1.5 0.8	heːʈʱ	0	221	Down:221
20290	106_down	Down	KOHISTANIGARWI	KOHISTANI_GARWI	tūa	tūa	t̪ uː ʌ	indu1241		35.3389	73.0154		1 7 7	AXZ	TYE	55	55.T.C 55.Y.V 55.E.V	2.0 1.5 0.8	t̪uːʌ	0	220	Down:220
20291	106_down	Down	TORWALI	TORWALI	wāgi	wāgi	w ʌː g i	torw1241		35.3101	72.5316		6 7 1 7	AXBZ	WEKI	102	102.W.C 102.E.V 102.K.C 102.I.V	2.0 1.5 1.75 0.8	wʌːgi	0	225	Down:225
20292	106_down	Down	TORWALI	TORWALI	ṭin	ṭin	ʈ i n̪	torw1241		35.3101	72.5316		1 7 4	AXN	TIN	102	102.T.C 102.I.V 102.N.c	2.0 1.5 0.8	ʈin̪	0	222	Down:222
20293	106_down	Down	MAIYA	MAIYA	sōr	sōr	s oː r	indu1241		35.3389	73.0154		3 7 5	AXN	SUR	62	62.S.C 62.U.V 62.R.c	2.0 1.5 0.8	soːr	0	228	Down:228
20294	106_down	Down	MAIYA	MAIYA	minī	minī	m i n̪ iː	indu1241		35.3389	73.0154		4 7 4 7	AXBZ	MINI	62	62.M.C 62.I.V 62.N.C 62.I.V	2.0 1.5 1.75 0.8	min̪iː	0	222	Down:222
20297	106_down	Down	SANSKRIT	SANSKRIT	ad’aḥ	ad’aḥ	ʌ d̪ʱ ʌ h	sans1269		20.0	77.0		7 1 7 3	XBYN	ETEH	91	91.E.V 91.T.C 91.E.V 91.H.c	1.5 1.75 1.3 0.8	ʌd̪ʱʌh	0	221	Down:221
20298	106_down	Down	SANSKRIT	SANSKRIT	nīchaiḥ	nīchaiḥ	n̪ iː tʃ ai h	sans1269		20.0	77.0		4 7 1 7 3	AXBYN	NITAH	91	91.N.C 91.I.V 91.T.C 91.A.V 91.H.c	2.0 1.5 1.75 1.3 0.8	n̪iːtʃaih	0	221	Down:221
20299	106_down	Down	PRAKRIT	PRAKRIT	ahō	ahō	ʌ h oː	saur1252		27.46	77.56		7 3 7	XBZ	EHU	87	87.E.V 87.H.C 87.U.V	1.5 1.75 0.8	ʌhoː	0	221	Down:221
20300	106_down	Down	PRAKRIT	PRAKRIT	nīēhiṁ	nīēhiṁ	n̪ iː eː h ĩ	saur1252		27.46	77.56		4 7 7 3 7	AXYBZ	NIEHI	87	87.N.C 87.I.V 87.E.V 87.H.C 87.I.V	2.0 1.5 1.3 1.75 0.8	n̪iːeːhĩ	0	221	Down:221
20301	106_down	Down	KHETRANI	KHETRANI	zimī (beneath)	zimī	z i m iː	khet1238		30.4799	70.2828		3 7 4 7	AXBZ	SIMI	52	52.S.C 52.I.V 52.M.C 52.I.V	2.0 1.5 1.75 0.8	zimiː	0	227	Down:227
20302	106_down	Down	LAHNDAOFSHAHPUR	LAHNDA_OF_SHAHPUR	taḷē	taḷē	t̪ ʌ ɭ eː	west2386		30.0948	75.3474		1 7 5 7	AXBZ	TELE	59	59.T.C 59.E.V 59.L.C 59.E.V	2.0 1.5 1.75 0.8	t̪ʌɭeː	0	220	Down:220
20303	106_down	Down	MULTANI	MULTANI	taḷē	taḷē	t̪ ʌ ɭ eː	mult1243					1 7 5 7	AXBZ	TELE	67	67.T.C 67.E.V 67.L.C 67.E.V	2.0 1.5 1.75 0.8	t̪ʌɭeː	0	220	Down:220
20304	106_down	Down	HINDKI	HINDKI	tallē	tallē	t̪ ʌ l l eː	sout2668		33.2122	72.1702		1 7 5 5 7	AXMBZ	TELLE	40	40.T.C 40.E.V 40.L.c 40.L.C 40.E.V	2.0 1.5 1.1 1.75 0.8	t̪ʌlleː	0	220	Down:220
20305	106_down	Down	HINDKI	HINDKI	hēṭ’	hēṭ’	h eː ʈʱ	sout2668		33.2122	72.1702		3 7 1	AXN	HET	40	40.H.C 40.E.V 40.T.c	2.0 1.5 0.8	heːʈʱ	0	221	Down:221
20306	106_down	Down	THALI	THALI	hēṭ’	hēṭ’	h eː ʈʱ	thal1241					3 7 1	AXN	HET	101	101.H.C 101.E.V 101.T.c	2.0 1.5 0.8	heːʈʱ	0	221	Down:221
20310	106_down	Down	POTHWARI	POTHWARI	bun	bun	b u n̪	poth1238					1 7 4	AXN	PYN	85	85.P.C 85.Y.V 85.N.c	2.0 1.5 0.8	bun̪	0	222	Down:222
20311	106_down	Down	CHIBHALI	CHIBHALI	bunn	bunn	b u n̪ n̪	chib1247					1 7 4 4	AXLN	PYNN	22	22.P.C 22.Y.V 22.N.c 22.N.c	2.0 1.5 1.1 0.8	bun̪n̪	0	222	Down:222
20312	106_down	Down	PUNCHHI	PUNCHHI	bun	bun	b u n̪	punc1239					1 7 4	AXN	PYN	88	88.P.C 88.Y.V 88.N.c	2.0 1.5 0.8	bun̪	0	222	Down:222
20313	106_down	Down	PUNCHHI	PUNCHHI	bnē	bnē	b n̪ eː	punc1239					1 4 7	ACX	PNE	88	88.P.C 88.N.C 88.E.V	2.0 1.5 1.5	bn̪eː	0	222	Down:222
20314	106_down	Down	SINDHIVICHOLI	SINDHI_VICHOLI	hēṭ’ᵉ	hēṭ’ᵉ	h eː ʈʱ ĕ	sind1272		26.0	69.0		3 7 1 7	AXBZ	HETE	96	96.H.C 96.E.V 96.T.C 96.E.V	2.0 1.5 1.75 0.8	heːʈʱĕ	0	221	Down:221
20315	106_down	Down	LARI	LARI	hēṭ’ᵉ	hēṭ’ᵉ	h eː ʈʱ ĕ	lari1254					3 7 1 7	AXBZ	HETE	60	60.H.C 60.E.V 60.T.C 60.E.V	2.0 1.5 1.75 0.8	heːʈʱĕ	0	221	Down:221
20316	106_down	Down	KACHCHHI	KACHCHHI	hēṭ’	hēṭ’	h eː ʈʱ	kach1277		23.83	69.0		3 7 1	AXN	HET	43	43.H.C 43.E.V 43.T.c	2.0 1.5 0.8	heːʈʱ	0	221	Down:221
20317	106_down	Down	MARATHIDESHI	MARATHI_DESHI	k’ālī̃	k’ālī̃	kʱ ʌː l ĩː	mara1378		17.9344	76.6665		1 7 5 7	AXBZ	KELI	65	65.K.C 65.E.V 65.L.C 65.I.V	2.0 1.5 1.75 0.8	kʱʌːlĩː	0	220	Down:220
20318	106_down	Down	NAGPURI	NAGPURI	k’ālī	k’ālī	kʱ ʌː l iː	varh1239		20.7139	79.7516		1 7 5 7	AXBZ	KELI	69	69.K.C 69.E.V 69.L.C 69.I.V	2.0 1.5 1.75 0.8	kʱʌːliː	0	220	Down:220
20319	106_down	Down	KONKANI	KONKANI	sakaḷ	sakaḷ	s ʌ k ʌ ɭ	konk1267		19.2414	73.9166		3 7 1 7 5	AXBYN	SEKEL	56	56.S.C 56.E.V 56.K.C 56.E.V 56.L.c	2.0 1.5 1.75 1.3 0.8	sʌkʌɭ	0	220	Down:220
20320	106_down	Down	SINGHALESE	SINGHALESE	pahata	pahata	p ʌ h ʌ t̪ ʌ	sinh1246		8.0	81.0		1 7 3 7 1 7	AXBYBZ	PEHETE	97	97.P.C 97.E.V 97.H.C 97.E.V 97.T.C 97.E.V	2.0 1.5 1.75 1.3 1.75 0.8	pʌhʌt̪ʌ	0	221	Down:221
20321	106_down	Down	ORIYA	ORIYA	taḷē	taḷē	t̪ ʌ ɭ eː	oriy1255		21.0	85.0		1 7 5 7	AXBZ	TELE	73	73.T.C 73.E.V 73.L.C 73.E.V	2.0 1.5 1.75 0.8	t̪ʌɭeː	0	220	Down:220
20322	106_down	Down	BIHARIMAITHILI	BIHARI_MAITHILI	nī̃chā	nī̃chā	n̪ ĩː tʃ ʌː	mait1250		26.3817	86.2211		4 7 1 7	AXBZ	NITE	14	14.N.C 14.I.V 14.T.C 14.E.V	2.0 1.5 1.75 0.8	n̪ĩːtʃʌː	0	221	Down:221
20323	106_down	Down	MAGAHI	MAGAHI	nīchē	nīchē	n̪ iː tʃ eː	maga1260		25.0915	85.3335		4 7 1 7	AXBZ	NITE	61	61.N.C 61.I.V 61.T.C 61.E.V	2.0 1.5 1.75 0.8	n̪iːtʃeː	0	221	Down:221
20324	106_down	Down	MAGAHI	MAGAHI	tarē	tarē	t̪ ʌ r eː	maga1260		25.0915	85.3335		1 7 5 7	AXBZ	TERE	61	61.T.C 61.E.V 61.R.C 61.E.V	2.0 1.5 1.75 0.8	t̪ʌreː	0	220	Down:220
20325	106_down	Down	BHOJPURINORTHERN	BHOJPURI_NORTHERN	nīchē	nīchē	n̪ iː tʃ eː	nort2656					4 7 1 7	AXBZ	NITE	12	12.N.C 12.I.V 12.T.C 12.E.V	2.0 1.5 1.75 0.8	n̪iːtʃeː	0	221	Down:221
20326	106_down	Down	BHOJPURISOUTHERN	BHOJPURI_SOUTHERN	nīchē	nīchē	n̪ iː tʃ eː	sout2661					4 7 1 7	AXBZ	NITE	13	13.N.C 13.I.V 13.T.C 13.E.V	2.0 1.5 1.75 0.8	n̪iːtʃeː	0	221	Down:221
20327	106_down	Down	NAGPURIA	NAGPURIA	nīchē	nīchē	n̪ iː tʃ eː	sadr1248		23.6585	84.8114		4 7 1 7	AXBZ	NITE	70	70.N.C 70.I.V 70.T.C 70.E.V	2.0 1.5 1.75 0.8	n̪iːtʃeː	0	221	Down:221
20328	106_down	Down	NAGPURIA	NAGPURIA	tarē	tarē	t̪ ʌ r eː	sadr1248		23.6585	84.8114		1 7 5 7	AXBZ	TERE	70	70.T.C 70.E.V 70.R.C 70.E.V	2.0 1.5 1.75 0.8	t̪ʌreː	0	220	Down:220
20329	106_down	Down	BENGALIWRITTEN	BENGALI_WRITTEN	nīche	nīche	n̪ iː tʃ e	beng1280		24.0	90.0		4 7 1 7	AXBZ	NITE	9	9.N.C 9.I.V 9.T.C 9.E.V	2.0 1.5 1.75 0.8	n̪iːtʃe	0	221	Down:221
20330	106_down	Down	BENGALIWRITTEN	BENGALI_WRITTEN	nimme	nimme	n̪ i m m e	beng1280		24.0	90.0		4 7 4 4 7	AXMBZ	NIMME	9	9.N.C 9.I.V 9.M.c 9.M.C 9.E.V	2.0 1.5 1.1 1.75 0.8	n̪imme	0	229	Down:229
20332	106_down	Down	SOUTHWESTERNBENGALI	SOUTH_WESTERN_BENGALI	nichōy	nichōy	n̪ i tʃ oː j	beng1280		24.0	90.0		4 7 1 7 6	AXBYN	NITUJ	100	100.N.C 100.I.V 100.T.C 100.U.V 100.J.c	2.0 1.5 1.75 1.3 0.8	n̪itʃoːj	0	221	Down:221
20333	106_down	Down	SOUTHWESTERNBENGALI	SOUTH_WESTERN_BENGALI	talē	talē	t̪ ʌ l eː	beng1280		24.0	90.0		1 7 5 7	AXBZ	TELE	100	100.T.C 100.E.V 100.L.C 100.E.V	2.0 1.5 1.75 0.8	t̪ʌleː	0	220	Down:220
20334	106_down	Down	SIRIPURIA	SIRIPURIA	nichān	nichān	n̪ i tʃ ʌː n̪	siri1268					4 7 1 7 4	AXBYN	NITEN	98	98.N.C 98.I.V 98.T.C 98.E.V 98.N.c	2.0 1.5 1.75 1.3 0.8	n̪itʃʌːn̪	0	221	Down:221
20335	106_down	Down	EASTERNBENGALI	EASTERN_BENGALI	talē	talē	t̪ ʌ l eː	east2744					1 7 5 7	AXBZ	TELE	29	29.T.C 29.E.V 29.L.C 29.E.V	2.0 1.5 1.75 0.8	t̪ʌleː	0	220	Down:220
20336	106_down	Down	EASTERNBENGALI	EASTERN_BENGALI	lāmāy	lāmāy	l ʌː m ʌː j	east2744					5 7 4 7 6	AXBYN	LEMEJ	29	29.L.C 29.E.V 29.M.C 29.E.V 29.J.c	2.0 1.5 1.75 1.3 0.8	lʌːmʌːj	0	230	Down:230
20337	106_down	Down	EASTERNBENGALIOFCACHAR	EASTERN_BENGALI_OF_CACHAR	talē	talē	t̪ ʌ l eː	sylh1242		24.83724	92.25347		1 7 5 7	AXBZ	TELE	30	30.T.C 30.E.V 30.L.C 30.E.V	2.0 1.5 1.75 0.8	t̪ʌleː	0	220	Down:220
20338	106_down	Down	EASTERNBENGALIOFCHITTAGONG	EASTERN_BENGALI_OF_CHITTAGONG	nīchē	nīchē	n̪ iː tʃ eː	chit1275		20.831	93.1695		4 7 1 7	AXBZ	NITE	31	31.N.C 31.I.V 31.T.C 31.E.V	2.0 1.5 1.75 0.8	n̪iːtʃeː	0	221	Down:221
20339	106_down	Down	CHAKMA	CHAKMA	talē	talē	t̪ ʌ l eː	chak1266		23.00148	92.339		1 7 5 7	AXBZ	TELE	18	18.T.C 18.E.V 18.L.C 18.E.V	2.0 1.5 1.75 0.8	t̪ʌleː	0	220	Down:220
20340	106_down	Down	ASSAMESE	ASSAMESE	tǒl	tǒl	t̪ ɒ l	assa1263		26.0876	91.2932		1 7 5	AXN	TOL	1	1.T.C 1.O.V 1.L.c	2.0 1.5 0.8	t̪ɒl	0	220	Down:220
20341	106_down	Down	ASSAMESE	ASSAMESE	tǒlǒ-låi	tǒlǒ-låi	t̪ ɒ l ɒ + l ɔ i	assa1263		26.0876	91.2932		1 7 5 7 9 5 7 7	AXBZ_AXZ	TOLO_LUI	1	1.T.C 1.O.V 1.L.C 1.O.V 1._._ 1.L.C 1.U.V 1.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.8	t̪ɒlɒ+lɔi	0	220	Down:220
20342	106_down	Down	EASTERNHINDIAWADHI	EASTERN_HINDI_AWADHI	tarē	tarē	t̪ ʌ r eː	awad1243		27.5907	82.4663		1 7 5 7	AXBZ	TERE	32	32.T.C 32.E.V 32.R.C 32.E.V	2.0 1.5 1.75 0.8	t̪ʌreː	0	220	Down:220
20343	106_down	Down	BAGHELI	BAGHELI	tarē	tarē	t̪ ʌ r eː	bagh1251		24.6837	87.4994		1 7 5 7	AXBZ	TERE	4	4.T.C 4.E.V 4.R.C 4.E.V	2.0 1.5 1.75 0.8	t̪ʌreː	0	220	Down:220
20344	106_down	Down	BAGHELI	BAGHELI	nīchē	nīchē	n̪ iː tʃ eː	bagh1251		24.6837	87.4994		4 7 1 7	AXBZ	NITE	4	4.N.C 4.I.V 4.T.C 4.E.V	2.0 1.5 1.75 0.8	n̪iːtʃeː	0	221	Down:221
20345	106_down	Down	CHHATTISGARHI	CHHATTISGARHI	k’ālē	k’ālē	kʱ ʌː l eː	chha1249		20.3601	82.0483		1 7 5 7	AXBZ	KELE	21	21.K.C 21.E.V 21.L.C 21.E.V	2.0 1.5 1.75 0.8	kʱʌːleː	0	220	Down:220
20346	106_down	Down	WESTERNHINDIHINDOSTANI	WESTERN_HINDI_HINDOSTANI	nīchē	nīchē	n̪ iː tʃ eː	hind1269		25.0	77.0		4 7 1 7	AXBZ	NITE	108	108.N.C 108.I.V 108.T.C 108.E.V	2.0 1.5 1.75 0.8	n̪iːtʃeː	0	221	Down:221
20347	106_down	Down	VERNACULARHINDOSTANI	VERNACULAR_HINDOSTANI	taḷē	taḷē	t̪ ʌ ɭ eː	hind1269		25.0	77.0		1 7 5 7	AXBZ	TELE	103	103.T.C 103.E.V 103.L.C 103.E.V	2.0 1.5 1.75 0.8	t̪ʌɭeː	0	220	Down:220
20348	106_down	Down	DAKHINI	DAKHINI	nīchē	nīchē	n̪ iː tʃ eː	decc1239		18.5919	75.717		4 7 1 7	AXBZ	NITE	26	26.N.C 26.I.V 26.T.C 26.E.V	2.0 1.5 1.75 0.8	n̪iːtʃeː	0	221	Down:221
20349	106_down	Down	DAKHINI	DAKHINI	talē	talē	t̪ ʌ l eː	decc1239		18.5919	75.717		1 7 5 7	AXBZ	TELE	26	26.T.C 26.E.V 26.L.C 26.E.V	2.0 1.5 1.75 0.8	t̪ʌleː	0	220	Down:220
20350	106_down	Down	BANGARU	BANGARU	hēṭ’	hēṭ’	h eː ʈʱ	hary1238		29.0166	76.0432		3 7 1	AXN	HET	7	7.H.C 7.E.V 7.T.c	2.0 1.5 0.8	heːʈʱ	0	221	Down:221
20351	106_down	Down	BRAJBHAKHA	BRAJ_BHAKHA	nīchaĩ	nīchaĩ	n̪ iː tʃ ʌ ĩ	braj1242		26.4758	78.0813		4 7 1 7 7	AXBYZ	NITEI	15	15.N.C 15.I.V 15.T.C 15.E.V 15.I.V	2.0 1.5 1.75 1.3 0.8	n̪iːtʃʌĩ	0	221	Down:221
20352	106_down	Down	KANAUJI	KANAUJI	tar-k’alē	tar-k’alē	t̪ ʌ r + kʱ ʌ l eː	kana1281		27.1074	79.2883		1 7 5 9 1 7 5 7	AXN_AXBZ	TER_KELE	45	45.T.C 45.E.V 45.R.c 45._._ 45.K.C 45.E.V 45.L.C 45.E.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	t̪ʌr+kʱʌleː	0	224	Down:224
20353	106_down	Down	BUNDELI	BUNDELI	nīchē	nīchē	n̪ iː tʃ eː	bund1253		24.8982	78.9542		4 7 1 7	AXBZ	NITE	16	16.N.C 16.I.V 16.T.C 16.E.V	2.0 1.5 1.75 0.8	n̪iːtʃeː	0	221	Down:221
20354	106_down	Down	BUNDELI	BUNDELI	tarē	tarē	t̪ ʌ r eː	bund1253		24.8982	78.9542		1 7 5 7	AXBZ	TERE	16	16.T.C 16.E.V 16.R.C 16.E.V	2.0 1.5 1.75 0.8	t̪ʌreː	0	220	Down:220
20355	106_down	Down	BANAPHARI	BANAPHARI	k’ālī	k’ālī	kʱ ʌː l iː	bana1281					1 7 5 7	AXBZ	KELI	6	6.K.C 6.E.V 6.L.C 6.I.V	2.0 1.5 1.75 0.8	kʱʌːliː	0	220	Down:220
20356	106_down	Down	PANJABIWRITTEN	PANJABI_WRITTEN	hēṭ’ā̃	hēṭ’ā̃	h eː ʈʱ ãː	panj1256		30.0368	75.6702		3 7 1 7	AXBZ	HETA	78	78.H.C 78.E.V 78.T.C 78.A.V	2.0 1.5 1.75 0.8	heːʈʱãː	0	221	Down:221
20359	106_down	Down	POWADHI	POWADHI	hēṭ’ā̃	hēṭ’ā̃	h eː ʈʱ ãː	powa1246		21.797	79.239		3 7 1 7	AXBZ	HETA	86	86.H.C 86.E.V 86.T.C 86.A.V	2.0 1.5 1.75 0.8	heːʈʱãː	0	221	Down:221
20360	106_down	Down	DOGRI	DOGRI	k’al’	k’al’	kʱ ʌ l	dogr1250		32.5534	75.7111		1 7 5	AXN	KEL	28	28.K.C 28.E.V 28.L.c	2.0 1.5 0.8	kʱʌl	0	220	Down:220
20361	106_down	Down	KANGRA	KANGRA	hēṭ’	hēṭ’	h eː ʈʱ	kang1280		31.915	76.366		3 7 1	AXN	HET	46	46.H.C 46.E.V 46.T.c	2.0 1.5 0.8	heːʈʱ	0	221	Down:221
20362	106_down	Down	KANGRA	KANGRA	bun’	bun’	b u n̪̊	kang1280		31.915	76.366		1 7 4	AXN	PYN	46	46.P.C 46.Y.V 46.N.c	2.0 1.5 0.8	bun̪̊	0	222	Down:222
20363	106_down	Down	KANGRA	KANGRA	chikk	chikk	tʃ i k k	kang1280		31.915	76.366		1 7 1 1	AXLN	TIKK	46	46.T.C 46.I.V 46.K.c 46.K.c	2.0 1.5 1.1 0.8	tʃikk	0	223	Down:223
20364	106_down	Down	GUJARATISTANDARD	GUJARATI_STANDARD	nīchē	nīchē	n̪ iː tʃ eː	guja1252		22.687	71.0962		4 7 1 7	AXBZ	NITE	38	38.N.C 38.I.V 38.T.C 38.E.V	2.0 1.5 1.75 0.8	n̪iːtʃeː	0	221	Down:221
20365	106_down	Down	CHAROTARI	CHAROTARI	nētsē	nētsē	n̪ eː ts eː	guja1252		22.687	71.0962		4 7 2 7	AXBZ	NECE	20	20.N.C 20.E.V 20.C.C 20.E.V	2.0 1.5 1.75 0.8	n̪eːtseː	0	221	Down:221
20366	106_down	Down	CHAROTARI	CHAROTARI	hēṭ’aḷ	hēṭ’aḷ	h eː ʈʱ ʌ ɭ	guja1252		22.687	71.0962		3 7 1 7 5	AXBYN	HETEL	20	20.H.C 20.E.V 20.T.C 20.E.V 20.L.c	2.0 1.5 1.75 1.3 0.8	heːʈʱʌɭ	0	221	Down:221
